,views,start_date,end_date,wiki,gender,imagecount,url,peopleID,genderNames,occupationNames,ethnicity,religion,citizenshipNames,position,birthplace,birthCountry,birthContinent,occupationType,locationIDs,zhwiki,enwiki,hiwiki,eswiki,ruwiki,arwiki,ptwiki,bnwiki,frwiki,idwiki,quality_zhwiki,quality_enwiki,quality_hiwiki,quality_eswiki,quality_ruwiki,quality_arwiki,quality_ptwiki,quality_bnwiki,quality_frwiki,quality_idwiki,numLangPage,pageID_zhwiki,pageID_enwiki,pageID_hiwiki,pageID_eswiki,pageID_ruwiki,pageID_arwiki,pageID_ptwiki,pageID_bnwiki,pageID_frwiki,pageID_idwiki,pageLength_zhwiki,pageLength_enwiki,pageLength_hiwiki,pageLength_eswiki,pageLength_ruwiki,pageLength_arwiki,pageLength_ptwiki,pageLength_bnwiki,pageLength_frwiki,pageLength_idwiki,pageQuality_enwiki,pageQuality_zhwiki,pageQuality_hiwiki,pageQuality_eswiki,pageQuality_ruwiki,pageQuality_arwiki,pageQuality_ptwiki,pageQuality_bnwiki,pageQuality_frwiki,pageQuality_idwiki,views_2022010100,views_2022020100,views_2022030100,views_2022040100,views_2022050100,log1p_views,any_image,log1p_pageLength_enwiki,log1p_views_2022040100,log1p_views_2022010100,log1p_views_2022050100,log1p_views_2022020100,log1p_views_2022030100
4825,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Alfred_Bloch/monthly/20220101/20220601,Q2636447,male,association football player,NA,NA,France,NA,NA,NA,NA,Sports,NA,-1,1,-1,-1,1,2,1,-1,1,-1,NA,0.008901551,NA,NA,0.008901551,0.1100963105,0.008901551,NA,0.008901551,NA,10,-1,11606098,-1,-1,1002168,3460014,4994050,-1,4793593,-1,-1,3370,-1,-1,2797,2609,1450,-1,1447,-1,0.70572865,-1,-1,-1,0.35815388,0.3219261,0.25444493,-1,0.29854295,-1,59.0,48.0,59.0,63.0,50.0,,True,8.12296471523406,4.1588830833596715,4.0943445622221,3.9318256327243257,3.8918202981106265,4.0943445622221
4826,,20220101,20220601,en,male,2,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Andrew_Wiles/monthly/20220101/20220601,Q184433,male,mathematician,NA,NA,United Kingdom,NA,Cambridge,United Kingdom,Europe,Science & Technology,Q350,1,2,1,1,1,2,1,1,2,0,0.2356832,0.2731757,0.251498,0.2356832,0.2356832,0.1447826,0.2356832,0.2356832,0.2731757,NA,58,75486,2027,968250,43426,24658,478592,311,4202,284,215551,10413,23564,3983,9165,13050,5921,7336,4569,8088,9733,0.9967365,0.9793615,0.5773259,0.5868438,0.9786019,0.5860515,0.4849309,0.7458213,0.7789788,0.5022156,16327.0,16232.0,14161.0,13863.0,15833.0,,True,10.067517839357832,9.537050831395442,9.70063670448968,9.669914805731379,9.694801486310846,9.55831760021172
4827,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/James_Henry_Ashdown/monthly/20220101/20220601,Q16031172,male,NA,NA,NA,Canada,NA,NA,NA,NA,NA,NA,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.3373196,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,7779708,-1,-1,-1,-1,-1,-1,-1,-1,-1,5956,-1,-1,-1,-1,-1,-1,-1,-1,0.3709346,-1,-1,-1,-1,-1,-1,-1,-1,-1,66.0,56.0,56.0,52.0,64.0,,True,8.692322277628687,3.970291913552122,4.204692619390966,4.174387269895637,4.04305126783455,4.04305126783455
4828,,20220101,20220601,en,male,18,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Mahathir_Mohamad/monthly/20220101/20220601,Q181383,male,politician,NA,Sunni Islam,Malaysia,Prime Minister of Malaysia,Alor Setar,Malaysia,Asia,Government,Q474868,12,18,1,4,2,5,1,1,8,9,0.3605034,0.2939759,0.3286529,0.2003963,0.2899008,0.2684948,0.4876159,0.2343785,0.2823569,0.3529315,87,6503,255964,12805,2144498,1302337,173592,2880903,62676,975074,18357,187408,160815,32886,64740,40861,137088,1995,27522,43351,72997,1.0,1,0.991,1,1,1,0.2142047,0.8948673,1,1,95936.0,42071.0,45738.0,39874.0,45139.0,,True,11.988016133264521,10.593504840087146,11.471447005023688,10.717524050371527,10.64713771526918,10.73070660463555
4829,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Jared_Bernstein/monthly/20220101/20220601,Q1683463,male,economist,NA,NA,United States of America,NA,NA,NA,NA,Science & Technology,NA,-1,1,-1,-1,-1,1,-1,-1,-1,-1,NA,0.3322969,NA,NA,NA,0.3322969,NA,NA,NA,NA,5,-1,20569163,-1,-1,-1,6042265,-1,-1,-1,-1,-1,10072,-1,-1,-1,2482,-1,-1,-1,-1,0.9723659,-1,-1,-1,-1,0.4663912,-1,-1,-1,-1,1991.0,2942.0,3764.0,2588.0,2785.0,,True,9.21761385594268,7.859026979751538,7.596894438144544,7.932362154339751,7.987184748233473,8.233503140233994
4830,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Prince_Hassan_bin_Talal/monthly/20220101/20220601,Q689964,male,politician,NA,Sunni Islam,Jordan,regent,Amman,Jordan,Asia,Government,Q3805,1,1,-1,-1,1,3,-1,-1,1,-1,0.1813718,0.1813718,NA,NA,0.1813718,0.06469144,NA,NA,0.1813718,NA,14,4041982,1174241,-1,-1,6594539,46191,-1,-1,7634788,-1,4563,27137,-1,-1,6564,41824,-1,-1,17459,-1,1.0,0.7692596,-1,-1,0.6706469,1,-1,-1,0.9930717,-1,3949.0,3619.0,4024.0,5883.0,5485.0,,True,10.208690238705898,8.679992081721329,8.281470857895167,8.60995467149755,8.194229304819817,8.300280189852664
4831,,20220101,20220601,en,male,3,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Johannes_S._Anderson/monthly/20220101/20220601,Q6216970,male,military personnel,NA,NA,Finland,NA,Grand Duchy of Finland,Finland,Europe,Army,Q62633,-1,3,-1,-1,-1,1,-1,-1,-1,-1,NA,0.2726469,NA,NA,NA,0.009544549,NA,NA,NA,NA,5,-1,15211510,-1,-1,-1,5784049,-1,-1,-1,-1,-1,4031,-1,-1,-1,1562,-1,-1,-1,-1,0.5147655,-1,-1,-1,-1,0.3572049,-1,-1,-1,-1,124.0,114.0,94.0,132.0,118.0,,True,8.302017809751204,4.890349128221754,4.8283137373023015,4.77912349311153,4.74493212836325,4.553876891600541
4832,,20220101,20220601,en,male,2,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Isaac_Melvin/monthly/20220101/20220601,Q20987286,male,architect,NA,NA,United States of America,NA,Concord,United States,North America,Arts,Q523240,-1,2,-1,-1,-1,2,-1,-1,-1,-1,NA,0.9139289,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,47388788,-1,-1,-1,5647322,-1,-1,-1,-1,-1,3624,-1,-1,-1,1426,-1,-1,-1,-1,0.7958016,-1,-1,-1,-1,0.4033689,-1,-1,-1,-1,4.0,17.0,8.0,15.0,27.0,,True,8.195609567288775,2.772588722239781,1.6094379124341003,3.332204510175204,2.8903717578961645,2.1972245773362196
4833,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Francois_Russo/monthly/20220101/20220601,Q16196678,male,fashion designer,NA,NA,France,NA,NA,NA,NA,Arts,NA,-1,1,-1,-1,-1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,0.2112911,NA,NA,NA,NA,3,-1,37105030,-1,-1,-1,6136670,-1,-1,-1,-1,-1,7484,-1,-1,-1,1526,-1,-1,-1,-1,0.9617119,-1,-1,-1,-1,0.4533814,-1,-1,-1,-1,71.0,44.0,68.0,66.0,44.0,,True,8.920656296853728,4.204692619390966,4.276666119016055,3.8066624897703196,3.8066624897703196,4.23410650459726
4834,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Bahman_Mofid/monthly/20220101/20220601,Q4842654,male,actor,NA,NA,Iran,NA,Tehran,Iran,Asia,Arts,Q3616,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.6765858,NA,NA,NA,NA,NA,NA,NA,NA,3,-1,24729520,-1,-1,-1,-1,-1,-1,-1,-1,-1,3528,-1,-1,-1,-1,-1,-1,-1,-1,0.5542876,-1,-1,-1,-1,-1,-1,-1,-1,-1,309.0,335.0,314.0,222.0,170.0,,True,8.16876982367527,5.407171771460119,5.736572297479192,5.14166355650266,5.817111159963204,5.752572638825633
4835,,20220101,20220601,en,male,2,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Brad_Lawrence/monthly/20220101/20220601,Q22278800,male,businessperson,NA,NA,NA,NA,NA,NA,NA,Business,NA,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.3983757,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,49015646,-1,-1,-1,-1,-1,-1,-1,-1,-1,5557,-1,-1,-1,-1,-1,-1,-1,-1,0.6139805,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.0,25.0,17.0,27.0,10.0,,True,8.62299361030245,3.332204510175204,3.091042453358316,2.3978952727983707,3.258096538021482,2.8903717578961645
4836,,20220101,20220601,en,male,5,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Lord_Alfred_Douglas/monthly/20220101/20220601,Q460660,male,poet,NA,Catholic Church,United Kingdom,NA,Worcestershire,United Kingdom,Europe,Arts,Q23135,1,5,-1,1,2,1,4,-1,4,-1,0.2094358,0.08740808,NA,0.2094358,0.1065965,0.2094358,0.0689326,NA,0.05990072,NA,23,5359463,74095,-1,283595,2076864,5199492,2082550,-1,911216,-1,3256,41972,-1,6087,26852,3069,20430,-1,6678,-1,1.0,0.7027839,-1,0.4820302,0.7536159,0.37447,1,-1,0.6282537,-1,18843.0,16350.0,16974.0,25501.0,21365.0,,True,10.644781833401396,10.146512159443487,9.843949839819931,9.969556152505833,9.702044336534586,9.739496952426897
4837,,20220101,20220601,en,male,2,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Charles_Sonnhammer/monthly/20220101/20220601,Q24266291,male,impresario,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.4884369,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,46682867,-1,-1,-1,-1,-1,-1,-1,-1,-1,1848,-1,-1,-1,-1,-1,-1,-1,-1,0.4415331,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.0,8.0,12.0,8.0,12.0,,True,7.522400231387125,2.1972245773362196,2.995732273553991,2.5649493574615367,2.1972245773362196,2.5649493574615367
4838,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Frederic_Monneyron/monthly/20220101/20220601,Q20164648,male,writer,NA,NA,France,NA,17th arrondissement of Paris,France,Europe,Arts,Q197297,-1,1,-1,-1,-1,-1,-1,-1,2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,46930450,-1,-1,-1,-1,-1,-1,2125108,-1,-1,11079,-1,-1,-1,-1,-1,-1,14071,-1,0.8318912,-1,-1,-1,-1,-1,-1,-1,0.9876161,-1,28.0,30.0,39.0,9.0,11.0,,True,9.312896960301275,2.302585092994046,3.367295829986474,2.4849066497880004,3.4339872044851463,3.6888794541139363
4839,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/William_J._Maddox_Jr/monthly/20220101/20220601,Q50322227,male,military personnel,NA,NA,NA,NA,Newburgh,United States,North America,Army,Q1044808,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.1897552,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,56682473,-1,-1,-1,-1,-1,-1,-1,-1,-1,14430,-1,-1,-1,-1,-1,-1,-1,-1,0.5473223,-1,-1,-1,-1,-1,-1,-1,-1,-1,166.0,129.0,132.0,120.0,160.0,,True,9.577133949436078,4.795790545596741,5.117993812416755,5.081404364984463,4.867534450455582,4.890349128221754
4840,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Sharif_Kunjahi/monthly/20220101/20220601,Q7489570,male,linguist,NA,Islam,Pakistan,NA,Kunjah,,NA,Humanities,Q6444811,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.09860551,NA,NA,NA,NA,NA,NA,NA,NA,4,-1,12219475,-1,-1,-1,-1,-1,-1,-1,-1,-1,9997,-1,-1,-1,-1,-1,-1,-1,-1,0.96303654,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.0,13.0,15.0,5.0,4.0,,True,9.210140351973516,1.791759469228055,2.772588722239781,1.6094379124341003,2.6390573296152584,2.772588722239781
4841,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Baisao/monthly/20220101/20220601,Q4848664,male,NA,NA,Buddhism,NA,NA,NA,NA,NA,NA,NA,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.4428499,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,30302678,-1,-1,-1,-1,-1,-1,-1,-1,-1,7749,-1,-1,-1,-1,-1,-1,-1,-1,0.9685923,-1,-1,-1,-1,-1,-1,-1,-1,-1,147.0,124.0,164.0,168.0,174.0,,True,8.955448122347393,5.1298987149230735,4.997212273764115,5.1647859739235145,4.8283137373023015,5.10594547390058
4842,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Gerhard_Haderer/monthly/20220101/20220601,Q86281,male,caricaturist,NA,NA,Austria,NA,Leonding,Austria,Europe,Arts,Q487958,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.392734,NA,NA,NA,NA,NA,NA,NA,NA,4,-1,3903700,-1,-1,-1,-1,-1,-1,-1,-1,-1,4878,-1,-1,-1,-1,-1,-1,-1,-1,0.4678836,-1,-1,-1,-1,-1,-1,-1,-1,-1,188.0,165.0,183.0,165.0,188.0,,True,8.492695559815838,5.111987788356544,5.241747015059643,5.241747015059643,5.111987788356544,5.214935757608986
4843,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Aleksandr_Melikhov/monthly/20220101/20220601,Q21622027,male,association football player,NA,NA,Russia,NA,Novokuznetsk,Russia,Asia,Sports,Q93910,-1,1,-1,-1,1,-1,-1,-1,-1,-1,NA,0.7569067,NA,NA,0.7569067,NA,NA,NA,NA,NA,5,-1,48207787,-1,-1,6815065,-1,-1,-1,-1,-1,-1,2945,-1,-1,8917,-1,-1,-1,-1,-1,0.5503922,-1,-1,-1,0.5802947,-1,-1,-1,-1,-1,82.0,75.0,138.0,86.0,74.0,,True,7.988203597022576,4.465908118654584,4.418840607796598,4.31748811353631,4.330733340286331,4.9344739331306915
4844,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Joseph_Mitsuaki_Takami/monthly/20220101/20220601,Q1707648,male,Catholic priest,NA,Catholic Church,Japan,Catholic bishop,Nagasaki,Japan,Asia,Religion,Q38234,-1,1,-1,-1,0,-1,-1,-1,2,-1,NA,0.7124441,NA,NA,NA,NA,NA,NA,NA,NA,8,-1,43583685,-1,-1,4680164,-1,-1,-1,9114867,-1,-1,3668,-1,-1,3710,-1,-1,-1,7157,-1,0.367672,-1,-1,-1,0.3106044,-1,-1,-1,0.7758347,-1,374.0,315.0,357.0,343.0,394.0,,True,8.207674424355282,5.840641657373398,5.926926025970411,5.978885764901122,5.755742213586912,5.8805329864007
4845,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Alan_Cockshaw/monthly/20220101/20220601,Q15994988,male,civil engineer,NA,NA,United Kingdom,NA,Manchester,United Kingdom,Europe,Science & Technology,Q18125,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,40018154,-1,-1,-1,-1,-1,-1,-1,-1,-1,3951,-1,-1,-1,-1,-1,-1,-1,-1,0.649552,-1,-1,-1,-1,-1,-1,-1,-1,-1,35.0,20.0,33.0,26.0,31.0,,True,8.281977058867758,3.295836866004329,3.58351893845611,3.4657359027997265,3.044522437723423,3.5263605246161616
4846,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Thorvald_Mellingen/monthly/20220101/20220601,Q7796787,male,engineer,NA,NA,Norway,NA,NA,NA,NA,Science & Technology,NA,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,19871579,-1,-1,-1,-1,-1,-1,-1,-1,-1,2252,-1,-1,-1,-1,-1,-1,-1,-1,0.5867332,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,7.0,10.0,11.0,,True,7.720017940432244,2.3978952727983707,1.791759469228055,2.4849066497880004,1.791759469228055,2.0794415416798357
4847,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Toni_Varela/monthly/20220101/20220601,Q3079410,male,association football player,NA,NA,Kingdom of the Netherlands,NA,Santa Catarina,Cape Verde,Africa,Sports,Q494882,-1,1,-1,-1,-1,1,1,-1,1,-1,NA,0.5298488,NA,NA,NA,0.5298488,0.5298488,NA,0.5298488,NA,12,-1,24396077,-1,-1,-1,2488357,5340921,-1,6481771,-1,-1,6437,-1,-1,-1,6266,1752,-1,2696,-1,0.7604994,-1,-1,-1,-1,0.4421667,0.3046015,-1,0.3145358,-1,95.0,65.0,33.0,45.0,47.0,,True,8.769973211858753,3.828641396489095,4.564348191467836,3.871201010907891,4.189654742026425,3.5263605246161616
4848,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Hermann_of_Salm/monthly/20220101/20220601,Q887287,male,King,NA,NA,NA,King,NA,NA,NA,NA,NA,-1,1,-1,-1,2,-1,-1,-1,2,-1,NA,0.6594362,NA,NA,0.3686534,NA,NA,NA,0.3831269,NA,18,-1,9419309,-1,-1,2569187,-1,-1,-1,8485035,-1,-1,6078,-1,-1,15714,-1,-1,-1,7917,-1,0.7590476,-1,-1,-1,0.5914396,-1,-1,-1,0.6812294,-1,332.0,276.0,348.0,316.0,322.0,,True,8.712595487748722,5.75890177387728,5.808142489980444,5.777652323222656,5.6240175061873385,5.855071922202427
4849,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Robert_L._Downing/monthly/20220101/20220601,Q15995867,male,actor,NA,NA,United States of America,NA,"Washington, D.C.",United States,North America,Arts,Q61,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.02393418,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,42040142,-1,-1,-1,-1,-1,-1,-1,-1,-1,2421,-1,-1,-1,-1,-1,-1,-1,-1,0.4453633,-1,-1,-1,-1,-1,-1,-1,-1,-1,71.0,69.0,74.0,74.0,101.0,,True,7.792348924113037,4.31748811353631,4.276666119016055,4.624972813284271,4.248495242049359,4.31748811353631
4850,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Matthew_Kirtley/monthly/20220101/20220601,Q6790813,male,engineer,NA,NA,United Kingdom of Great Britain and Ireland,NA,"Tanfield, County Durham",United Kingdom,Europe,Science & Technology,Q7682579,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.38346207,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,1392981,-1,-1,-1,-1,-1,-1,-1,-1,-1,3732,-1,-1,-1,-1,-1,-1,-1,-1,0.5523095,-1,-1,-1,-1,-1,-1,-1,-1,-1,82.0,70.0,38.0,61.0,66.0,,True,8.224967478914584,4.127134385045092,4.418840607796598,4.204692619390966,4.2626798770413155,3.6635616461296463
4851,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Marko_Albert/monthly/20220101/20220601,Q2408887,male,triathlete,NA,NA,Estonia,NA,Tallinn,Estonia,Europe,Sports,Q1770,-1,1,-1,1,-1,1,1,-1,1,-1,NA,0.2646098,NA,0.2894051,NA,0.2646098,0.2646098,NA,0.2646098,NA,10,-1,1877385,-1,9175716,-1,5712827,5146600,-1,10024172,-1,-1,3901,-1,1626,-1,1480,1240,-1,6743,-1,0.4626298,-1,-1,0.3522135,-1,0.3553628,0.2955466,-1,0.9201027,-1,48.0,73.0,51.0,44.0,48.0,,True,8.269244521183056,3.8066624897703196,3.8918202981106265,3.8918202981106265,4.30406509320417,3.9512437185814275
4852,,20220101,20220601,en,male,2,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Jack_Binion/monthly/20220101/20220601,Q1676976,male,poker player,NA,NA,United States of America,NA,Dallas,United States,North America,NA,Q16557,-1,2,-1,-1,-1,1,-1,-1,-1,-1,NA,0.2425184,NA,NA,NA,0.4380998,NA,NA,NA,NA,5,-1,5677450,-1,-1,-1,3054164,-1,-1,-1,-1,-1,4502,-1,-1,-1,1913,-1,-1,-1,-1,0.5092545,-1,-1,-1,-1,0.3626262,-1,-1,-1,-1,8267.0,1930.0,1881.0,1400.0,1745.0,,True,8.412499120301572,7.244941546337007,9.020147920801659,7.465082736399547,7.565793282428515,7.540090320145325
4853,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Enver_Ahmed/monthly/20220101/20220601,Q5380931,male,cartoonist,NA,NA,NA,NA,NA,NA,NA,Arts,NA,-1,1,0,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,35101945,482662,-1,-1,-1,-1,-1,-1,-1,-1,3463,6368,-1,-1,-1,-1,-1,-1,-1,0.6510172,-1,0.6886213,-1,-1,-1,-1,-1,-1,-1,60.0,28.0,34.0,21.0,25.0,,True,8.150179269682326,3.091042453358316,4.110873864173311,3.258096538021482,3.367295829986474,3.5553480614894135
4854,,20220101,20220601,en,male,3,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Lodewijk_van_Schoor/monthly/20220101/20220601,Q21454482,male,painter,NA,NA,Southern Netherlands,NA,Antwerp,Belgium,Europe,Arts,Q12892,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,NA,0.3506549,NA,NA,NA,NA,NA,NA,NA,NA,3,-1,55537370,-1,-1,-1,-1,-1,-1,-1,-1,-1,8488,-1,-1,-1,-1,-1,-1,-1,-1,0.9226968,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.0,14.0,15.0,13.0,18.0,,True,9.046526486737967,2.6390573296152584,3.332204510175204,2.9444389791664403,2.70805020110221,2.772588722239781
4855,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Sri_Chand/monthly/20220101/20220601,Q7585809,male,ascetic,NA,Sikhism,NA,NA,NA,NA,NA,NA,NA,-1,1,0,-1,-1,-1,-1,-1,2,-1,NA,0.5818031,NA,NA,NA,NA,NA,NA,NA,NA,8,-1,36450051,671132,-1,-1,-1,-1,-1,7232670,-1,-1,3708,5036,-1,-1,-1,-1,-1,969,-1,0.6493463,-1,0.3161722,-1,-1,-1,-1,-1,0.3342409,-1,4861.0,3460.0,3327.0,3967.0,4258.0,,True,8.21851757748959,8.286017468404763,8.48920515487607,8.356789669923213,8.149312843635345,8.1101268019411
4856,,20220101,20220601,en,male,2,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Franz_K%C3%B6nig_%28surgeon%29/monthly/20220101/20220601,Q74595,male,surgeon,NA,NA,Germany,NA,Rotenburg an der Fulda,Germany,Europe,Science & Technology,Q558631,-1,2,-1,-1,1,2,-1,-1,-1,-1,NA,0.3445969,NA,NA,0.1122176,0.2958639,NA,NA,NA,NA,8,-1,11775930,-1,-1,65269,4953379,-1,-1,-1,-1,-1,4702,-1,-1,3230,3830,-1,-1,-1,-1,0.665154,-1,-1,-1,0.4069463,0.4779961,-1,-1,-1,-1,42.0,61.0,49.0,44.0,61.0,,True,8.455955881945048,3.8066624897703196,3.7612001156935624,4.127134385045092,4.127134385045092,3.912023005428146
4857,,20220101,20220601,en,male,2,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Dale_Long/monthly/20220101/20220601,Q5210527,male,baseball player,NA,NA,United States of America,NA,Springfield,United States,North America,Sports,Q135615,-1,2,-1,-1,-1,1,-1,-1,1,-1,NA,0.1110479,NA,NA,NA,0.137216,NA,NA,0.137216,NA,3,-1,2289314,-1,-1,-1,5532736,-1,-1,9188737,-1,-1,13586,-1,-1,-1,2904,-1,-1,12941,-1,0.9737974,-1,-1,-1,-1,0.4705917,-1,-1,0.8860636,-1,511.0,681.0,588.0,791.0,963.0,,True,9.516868732224324,6.674561391814426,6.238324625039508,6.871091294610546,6.525029657843462,6.3784261836515865
4858,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Gaetano_Michetti/monthly/20220101/20220601,Q1491012,male,theologian,NA,Catholic Church,Italy,Catholic bishop,Corridonia,Italy,Europe,Humanities,Q73690,-1,1,-1,0,-1,-1,1,-1,2,-1,NA,NA,NA,NA,NA,NA,0.6766138,NA,NA,NA,9,-1,52050201,-1,7625992,-1,-1,5223518,-1,10366825,-1,-1,3573,-1,3426,-1,-1,2849,-1,5074,-1,0.5064082,-1,-1,0.5647251,-1,-1,0.4657418,-1,0.6211916,-1,10.0,7.0,1.0,10.0,1.0,,True,8.181440695719374,2.3978952727983707,2.3978952727983707,0.6931471805599453,2.0794415416798357,0.6931471805599453
4859,,20220101,20220601,en,male,1,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Nouri_Bouzid/monthly/20220101/20220601,Q1611103,male,film director,NA,NA,Tunisia,NA,Sfax,,NA,Arts,Q46325,-1,1,-1,-1,-1,1,-1,-1,1,-1,NA,0.09514833,NA,NA,NA,0.09514833,NA,NA,0.4598187,NA,8,-1,23638647,-1,-1,-1,141368,-1,-1,1007149,-1,-1,2444,-1,-1,-1,4199,-1,-1,8662,-1,0.5936025,-1,-1,-1,-1,0.4314569,-1,-1,0.9751416,-1,103.0,85.0,112.0,99.0,83.0,,True,7.801800401908973,4.605170185988092,4.6443908991413725,4.430816798843313,4.454347296253507,4.727387818712341
